Cod Puxada;Nome Filial;Geografia;Canal de Marcacao;Origem;Gerente Vendas;Nome Gerente Vendas;Area;Nome Area;Setor;Nome Setor;Vendedor;Nome Vendedor;Cliente;Nome Cliente;Categoria Cliente;Desc Categoria Cliente;Tipo Movimento;Desc Tipo Movimento;Operacao;Desc Operacao;Transportadora;Nome Transportadora;Nr. Roadshow;Data;Pedido;Nota Fiscal;Serie;Tipo Marca;Desc Tipo Marca;Embalagem;Desc Embalagem;Cod. Prod.;Nome Prod.;Volume Marcacao;Volume Entrega;Motivo;Submotivo 1;Submotivo 2;Código Marca;Descrição Marca;Cod Município;Nome Município;Cod Rede;Nome Rede;Fora de Rota;Ajuste;Idade do Pedido;Situação;Prioridade Road;Prioridade Venda;Hora Envio RoadShow;Hora Retorno RoadShow;Pedido Origem;Cod Filial Origem;Nome Filial Origem;Mapa;Pedido Quebra Original;Pedido Cliente;Pedido Sistema Origem;Data Entrega NF;Entrega Real;Visita Otif;Primeira Quebra;Cliente Ponto de Apoio;Data Hora Envio Road Magali;Data Hora Retorno Road Magali;Código Condição de Pagamento;Descrição Condição de Pagamento;Quantidade;Unid. Venda
0628662;IMARUI LITORAL NORTE;;Rota;Facil;001;TIAGO PAES;00010;AREA 10;00105;RENATO DELBOUX NEVES;105;RENATO DELBOUX NEVES;0008447;VILA MOEMA;142;REST./PIZZARIA/CHURR;052;BONIFICACAO;002;BONIF DES BALZ/COMBO;;;001;09/07/2026;505000;;000;026;ENERGETICO;003;LATA 250;19229;RED BULL BR LATA 250M;0,015;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04467;RED BULL BR;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323683871;000000000000;;;0001-0008447-09/07/2026-000000;;NAO;;;052;BONIFICACAO;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;001;TIAGO PAES;00010;AREA 10;00105;RENATO DELBOUX NEVES;105;RENATO DELBOUX NEVES;0008447;VILA MOEMA;142;REST./PIZZARIA/CHURR;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505368;;000;001;CERVEJA;020;LONG-NECK;29580;STELLA ARTOIS PURE GO;0,158;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;07937;STELLA ARTOIS PURE G;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323816404;000000000000;;;0001-0008447-09/07/2026-000000;;NAO;;;850;PIX à Vista;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;025;PET 2;1166;SUKITA UVA PET 2L CAI;1,080;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;01409;SUKITA UVA;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00009;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;025;PET 2;1166;SUKITA UVA PET 2L CAI;0,120;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;01409;SUKITA UVA;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;088;LATA 269;1898;BRAHMA CHOPP LT 269ML;0,040;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00004;BRAHMA CHOPP;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;088;LATA 269;1898;BRAHMA CHOPP LT 269ML;0,080;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00004;BRAHMA CHOPP;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;024;PET 1;2132;GUARANA CHP ANTARCTIC;0,060;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00272;GUARANA CHP ANTARCTI;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;024;PET 1;2132;GUARANA CHP ANTARCTIC;0,060;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00272;GUARANA CHP ANTARCTI;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;025;PET 2;2349;GUARANA CHP ANTARCTIC;0,240;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00272;GUARANA CHP ANTARCTI;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;025;PET 2;2349;GUARANA CHP ANTARCTIC;0,120;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00272;GUARANA CHP ANTARCTI;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;025;PET 2;2353;GUARANA CHP ANTARCTIC;0,240;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00273;GUARANA CHP ANTARCTI;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;182;PET 200ML;4293;PEPSI BLACK PET 200ML;0,072;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04774;PEPSI BLACK;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00003;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;010;ISOTONICO;028;PET 500;7980;GATORADE TANGERINA PE;0,030;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00573;GATORADE TANGERINA;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;010;ISOTONICO;028;PET 500;7982;GATORADE LIMAO PET 50;0,030;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00572;GATORADE LIMAO;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;026;PET 1,5;8411;GUARANA CHP ANTARCTIC;0,090;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00272;GUARANA CHP ANTARCTI;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;026;PET 1,5;8411;GUARANA CHP ANTARCTIC;0,090;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00272;GUARANA CHP ANTARCTI;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;026;PET 1,5;8413;GUARANA CHP ANTARCTIC;0,090;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00273;GUARANA CHP ANTARCTI;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;026;PET 1,5;8418;PEPSI COLA PET 1500 C;0,090;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00019;PEPSI COLA;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;026;PET 1,5;8793;H2OH LIMAO C/GAS PET ;0,090;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;01235;H2OH LIMAO C/GAS;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;032;LATA 355;9071;CARACU LATA 350ML SH ;0,084;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00037;CARACU;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;025;PET 2;9276;PEPSI ZERO PET 2L CAI;0,360;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;01301;PEPSI ZERO;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00003;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;026;PET 1,5;13065;H2OH LIMONETO PET 1,5;0,360;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;02387;H2OH LIMONETO;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00004;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;028;BEBIDAS QUENTES;088;LATA 269;13566;SKOL BEATS SENSES LT ;0,021;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;02491;SKOL BEATS SENSES;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;088;LATA 269;13839;BUDWEISER LT 269ML CX;0,430;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00252;BUDWEISER;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00020;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;062;ONE-WAY 330;17808;BUDWEISER OW 330ML CX;0,079;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00252;BUDWEISER;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;182;PET 200ML;18267;SODA LIMONADA ANTARCT;0,048;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00353;SODA LIMONADA ANTARC;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;026;ENERGETICO;003;LATA 250;19231;RED BULL SUGAR FREE B;0,040;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04468;RED BULL SUGAR FREE;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00004;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;032;LATA 355;19310;ORIGINAL LATA 350ML C;0,840;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00308;ORIGINAL;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00020;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;187;LATA SLEEK 350ML;20498;BRAHMA DUPLO MALTE LT;0,042;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04787;BRAHMA DUPLO MALTE;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;187;LATA SLEEK 350ML;20498;BRAHMA DUPLO MALTE LT;0,378;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04787;BRAHMA DUPLO MALTE;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00009;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;088;LATA 269;20603;ORIGINAL LT 269ML CX ;1,076;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00308;ORIGINAL;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00050;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;187;LATA SLEEK 350ML;20651;CORONA EXTRA N LT SLE;0,028;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04383;CORONA EXTRA N;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;187;LATA SLEEK 350ML;21020;BUDWEISER LT SLEEK 35;0,420;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00252;BUDWEISER;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00010;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;187;LATA SLEEK 350ML;21658;SPATEN N LT SLEEK 350;0,042;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;05105;SPATEN N;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;187;LATA SLEEK 350ML;21658;SPATEN N LT SLEEK 350;0,168;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;05105;SPATEN N;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00004;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;187;LATA SLEEK 350ML;22177;BUDWEISER ZERO LT SLE;0,252;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;05311;BUDWEISER ZERO;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00009;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;001;CERVEJA;187;LATA SLEEK 350ML;22177;BUDWEISER ZERO LT SLE;0,028;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;05311;BUDWEISER ZERO;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0008634;SINCO SUPERMERCADOS;032;SUPERMERCADO GRANDE;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505100;;000;002;REFRIGERANTE;182;PET 200ML;22259;SUKITA UVA PET 200ML ;0,096;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;01409;SUKITA UVA;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323553673;000000000000;;;0001-0008634-09/07/2026-000000;;NAO;;;006;BOLETO 7 DIAS;00004;cx
